quant_saved,female,highschool_completed,wealthy
173.028,1,0,0
144.19,1,0,0
173.028,0,0,0
17.3028,0,0,0
173.028,0,0,0
86.514,1,1,0
99.4911,0,1,0
2.8838,1,0,0
115.352,1,0,0
0,1,1,0
25.9542,1,0,0
28.838,1,0,0
0,1,0,0
21.6285,0,0,0
36.0475,1,0,0
144.19,0,1,0
0,1,0,0
21.6285,1,1,0
429.6862,0,0,0
147.0738,1,0,0
86.514,1,0,0
0,1,0,0
0,0,0,0
288.38,0,0,0
8.6514,0,0,0
86.514,1,0,0
288.38,1,0,0
0,0,1,0
297.3774551,0,0,0
38.9313,0,0,0
43.257,1,1,0
259.542,1,0,0
43.257,1,0,0
183.84225,0,0,0
173.028,1,0,0
43.257,1,1,0
0,0,0,0
0,1,0,0
17.3028,1,0,0
226.3783,1,0,0
0,0,0,0
76.4207,1,0,0
0,0,0,0
43.257,0,0,0
28.838,1,0,0
30.23664311,1,1,0
0,0,0,0
321.5437,0,0,0
17.3028,1,0,0
25.9542,0,0,0
86.514,0,0,0
8.6514,0,0,0
136.9805,1,0,0
0,1,1,0
122.5615,1,0,0
0,1,0,0
187.447,0,1,0
0,0,0,0
86.514,1,0,0
64.8855,0,0,0
7.2095,1,1,0
72.095,1,0,0
0,1,1,0
57.676,1,1,0
0,1,0,0
54.93639,0,0,0
259.542,0,0,0
36.0475,0,0,0
0,1,0,0
187.447,1,0,0
50.4665,1,1,0
86.514,1,0,0
216.285,1,0,0
50.4665,0,0,0
173.028,1,1,0
27.3961,1,0,0
8.6514,1,0,0
86.514,1,0,0
144.19,1,0,0
173.028,0,0,0
98.0492,1,0,0
0,1,0,0
43.257,0,0,0
51.9084,1,0,0
173.028,1,0,0
317.218,1,0,0
100.933,0,0,0
129.771,1,0,0
2.8838,0,0,0
0,1,1,0
0,1,0,0
86.514,1,1,0
64.8855,1,0,0
5.7676,1,1,0
173.028,1,1,0
100.933,1,0,0
158.609,0,1,0
57.676,1,0,0
0,0,0,0
7.2095,1,0,0
43.257,1,0,0
86.514,1,0,0
14.419,0,1,0
266.7515,1,0,0
0,0,0,0
0,0,0,0
576.76,0,0,0
0,1,0,0
86.514,1,0,0
0,1,0,0
43.257,1,0,0
14.419,1,0,0
10.0933,1,0,0
475.827,0,1,0
0,1,0,0
36.0475,0,0,0
432.57,1,0,0
56.2341,0,1,0
28.838,1,0,0
57.676,0,0,0
72.095,1,0,0
720.95,1,0,0
0,1,0,0
994.911,1,0,0
144.19,1,1,0
216.285,1,0,0
173.028,1,0,0
432.57,1,0,0
36.0475,0,0,0
86.514,1,0,0
173.028,1,0,0
7.2095,0,0,0
43.257,0,0,0
23.0704,0,0,0
44.6989,1,0,0
0,1,0,0
72.095,1,0,0
43.257,0,0,0
41.8151,1,0,0
0,1,1,0
43.257,1,0,0
86.514,1,0,0
64.8855,0,0,0
86.514,1,0,0
86.514,0,0,0
86.514,0,0,0
100.933,1,0,0
86.514,0,0,0
547.922,0,0,0
86.514,1,0,0
11.5352,1,1,0
151.3995,0,0,0
64.8855,0,0,0
43.257,1,0,0
93.7235,1,0,0
5.7676,1,0,0
245.123,0,0,0
15.8609,1,1,0
129.771,0,0,0
115.352,1,0,0
75.25276122,0,0,0
43.257,1,1,0
35.32655,1,0,0
0,1,0,0
12.25615,1,0,0
2.8838,0,0,0
50.4665,1,0,0
36.0475,1,0,0
865.14,1,0,0
11.5352,0,0,0
129.771,1,0,0
86.514,1,1,0
1384.224,1,0,0
230.704,1,1,0
8.6514,1,0,0
865.14,0,0,0
34.6056,0,0,0
8.6514,1,0,0
118.95675,1,0,0
15.8609,0,0,0
0,1,0,0
36.0475,0,0,0
0,1,1,0
90.8397,0,0,0
173.028,0,0,0
141.3062,1,0,0
86.514,0,0,0
108.1425,1,0,0
0,1,0,0
60.5598,1,0,0
10.0933,0,0,0
0,1,0,0
76.4207,1,0,0
93.7235,1,0,0
36.0475,0,0,0
173.028,1,1,0
216.285,0,0,0
72.095,1,0,0
64.8855,0,0,0
14.419,1,0,0
259.542,0,0,0
93.7235,1,1,0
57.676,0,0,0
0,1,0,0
86.514,1,0,0
0,0,0,0
144.19,1,0,0
432.57,0,1,0
50.4665,1,0,0
173.028,1,0,0
31.7218,1,0,0
173.028,0,0,0
0,1,1,0
7.2095,1,0,0
8.6514,0,0,0
43.257,1,0,0
168.7023,1,1,0
43.257,1,0,0
138.4224,1,0,0
0,1,0,0
51.9084,0,0,0
0,1,0,0
0,0,0,0
0,1,1,0
43.257,1,0,0
36.0475,0,0,0
57.676,1,0,0
230.704,0,0,0
273.961,1,0,0
0,0,0,0
4.3257,1,0,0
0,1,0,0
43.257,0,0,0
43.257,0,0,0
108.1425,1,0,0
0,0,0,0
53.3503,0,0,0
0,0,0,0
259.542,0,0,0
151.3995,1,0,0
0,1,0,0
0,1,0,0
188.8889,1,0,0
36.0475,1,0,0
50.4665,1,1,0
0,1,0,0
0,0,0,0
50.4665,1,0,0
201.866,1,0,0
374.894,0,0,0
14.419,1,0,0
54.7922,0,0,0
302.799,1,0,0
8.6514,1,1,0
86.514,1,0,0
302.07805,0,0,0
108.1425,1,0,0
0,0,1,0
0,0,0,0
1.4419,1,1,0
43.257,0,0,0
72.095,1,0,0
158.609,1,0,0
53.3503,1,0,0
43.257,1,0,0
0,0,0,0
43.257,0,1,0
82.1883,0,0,0
57.676,1,0,0
0,0,0,0
223.4945,1,0,0
86.514,1,0,0
245.123,1,1,0
0,0,0,0
0,0,0,0
17.3028,0,0,0
324.4275,1,0,0
346.056,0,1,0
51.9084,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
86.514,1,1,0
490.246,1,0,0
86.514,0,0,0
591.179,1,0,0
17.3028,1,0,0
0,0,1,0
937.235,1,0,0
86.514,1,0,0
21.6285,1,0,0
214.8431,1,0,0
726.7176,1,0,0
0,0,0,0
0,0,0,0
43.257,0,0,0
93.7235,1,0,0
44.6989,0,0,0
23.0704,1,0,0
21.6285,0,0,0
86.514,0,1,0
122.5615,1,1,0
43.257,1,0,0
57.676,0,0,0
0,1,0,0
7.2095,1,0,0
59.1179,1,0,0
37.4894,1,1,0
144.19,0,0,0
93.7235,1,0,0
21.6285,0,0,0
50.4665,0,0,0
50.4665,0,0,0
15.13995,1,0,0
14.419,1,0,0
108.1425,1,0,0
129.771,1,1,0
12.9771,1,0,0
28.838,1,0,0
0,0,0,0
86.514,1,0,0
7.2095,1,0,0
86.514,1,0,0
173.028,1,0,0
86.514,0,0,0
0,0,0,0
0,1,0,0
0,1,0,0
57.676,0,0,0
50.4665,0,0,0
86.514,0,0,0
86.514,1,0,0
86.514,0,0,0
50.4665,1,0,0
0,0,0,0
173.028,0,0,0
86.514,1,0,0
95.1654,1,0,0
31.7218,1,1,0
43.257,1,0,0
129.771,1,0,0
51.9084,1,0,0
8.6514,0,1,0
7.2095,1,1,0
43.257,1,0,0
0,1,0,0
93.7235,1,0,0
173.028,1,0,0
0,1,0,0
86.514,1,0,0
17.3028,1,1,0
86.514,1,0,0
86.514,0,0,0
57.676,1,0,0
0,1,1,0
43.257,1,0,0
0,0,0,0
432.57,0,0,0
432.57,0,1,0
86.514,1,0,0
0,1,0,0
15.8609,1,1,0
504.665,0,0,0
0,1,0,0
173.028,0,0,0
170.1442,0,0,0
173.028,0,0,0
100.933,1,0,0
1.4419,1,0,0
461.408,0,0,0
4.3257,1,0,0
14.419,0,0,0
43.257,1,0,0
576.76,1,0,0
50.4665,1,0,0
129.771,0,0,0
86.514,0,0,0
72.095,0,0,0
21.6285,0,0,0
173.028,1,0,0
0,0,0,0
0,1,0,0
86.514,1,0,0
18.7447,0,0,0
908.397,0,0,0
4.3257,0,0,0
216.285,1,0,0
129.771,1,0,0
25.9542,0,0,0
57.676,0,0,0
25.9542,1,0,0
259.542,0,0,0
0,1,0,0
29.55895,0,0,0
28.838,0,0,0
21.6285,0,0,0
173.028,0,0,0
0,1,0,0
28.838,0,0,0
86.514,1,0,0
92.2816,0,0,0
0,0,0,0
4.3257,1,0,0
8.6514,1,0,0
0,0,0,0
100.933,1,0,0
43.257,0,0,0
173.028,1,0,0
0,1,0,0
149.9576,1,0,0
0,0,0,0
11.5352,0,0,0
21.6285,0,1,0
0,0,0,0
129.771,1,0,0
1326.548,1,1,0
86.514,1,1,0
0,0,0,0
173.028,0,0,0
43.257,1,0,0
0,0,0,0
72.095,1,0,0
108.1425,1,0,0
86.514,1,0,0
0,1,0,0
360.475,1,0,0
72.095,1,0,0
43.257,0,0,0
193.2146,0,0,0
43.257,1,0,0
43.257,1,0,0
25.23325,0,1,0
30.2799,1,0,0
0,0,1,0
0,1,0,0
50.4665,1,0,0
86.514,0,0,0
0,1,0,0
43.257,1,0,0
79.3045,0,0,0
0,0,0,0
0,1,0,0
324.4275,1,0,0
0,1,0,0
108.1425,0,0,0
43.257,1,0,0
173.028,1,0,0
331.637,1,0,0
23.0704,1,1,0
153.2451324,0,0,0
0,1,1,0
186.0051,0,0,0
0,1,0,0
0,0,0,0
2.8838,0,0,0
43.257,1,0,0
0,1,0,0
14.419,0,0,0
2379.135,1,0,0
67.7693,1,0,0
0,1,0,0
1.4419,1,0,0
223.4945,1,0,0
216.285,0,0,0
57.676,1,0,0
0,1,0,0
173.028,0,0,0
28.838,1,0,0
230.704,1,0,0
115.352,1,0,0
0,0,0,0
8.6514,1,0,0
36.0475,1,1,0
1297.71,0,0,0
100.933,1,0,0
39.65225,0,1,0
807.464,1,0,0
100.933,0,0,0
2.8838,1,0,0
57.676,0,0,0
0,0,0,0
72.095,1,0,0
21.6285,1,0,0
173.028,0,0,0
2.8838,1,1,0
288.38,0,0,0
43.257,1,0,0
0,0,0,0
37.4894,0,0,0
28.838,1,0,0
216.285,0,0,0
0,0,0,0
86.514,0,0,0
0,1,0,0
86.514,1,0,0
0,1,1,0
13.69805,0,0,0
72.095,0,0,0
21.6285,0,0,0
605.598,0,0,0
0,0,0,0
17.3028,0,0,0
43.257,1,0,0
43.257,0,0,0
0,1,1,0
43.257,1,0,0
0,0,1,0
43.257,1,0,0
0,0,1,0
14.419,1,0,0
36.0475,0,0,0
360.475,0,0,0
17.3028,1,0,0
17.3028,1,0,0
86.514,1,0,0
129.771,1,0,0
26.67515,1,0,0
18.7447,1,0,0
25.9542,1,0,0
173.028,1,0,0
165.8185,1,1,0
20.1866,1,0,0
273.961,1,0,0
86.514,1,0,0
8.6514,1,1,0
2393.554,1,0,0
0,0,0,0
0,1,0,0
17.3028,1,0,0
56.2341,0,0,0
0,1,0,0
0,1,0,0
14.419,1,0,0
57.676,1,0,0
0,1,0,0
63.4436,1,1,0
273.961,0,0,0
122.5615,0,0,0
0,0,0,0
15.8609,1,0,0
173.028,1,0,0
0,0,0,0
0,1,1,0
2.8838,0,0,0
173.028,0,0,0
0,1,1,0
555.1315,1,0,0
72.095,1,0,0
0,1,0,0
302.799,0,0,0
0,0,0,0
23.0704,1,0,0
0,0,0,0
21.6285,1,0,0
15.8609,1,0,0
14.419,0,0,0
86.514,1,0,0
73.5369,1,1,0
64.8855,1,0,0
86.514,1,0,0
346.056,1,0,0
0,1,1,0
144.19,0,0,0
28.838,1,0,0
0,0,0,0
72.095,0,1,0
60.5598,1,0,0
173.028,0,0,0
25.9542,0,0,0
18.7447,1,1,0
66.3274,0,0,0
0,1,0,0
152.8414,0,1,0
28.838,1,0,0
100.933,0,0,0
0,1,0,0
0,0,0,0
173.028,0,0,0
0,1,0,0
43.257,1,0,0
100.933,0,0,0
0,0,0,0
173.028,1,0,0
173.028,0,0,0
76.4207,1,0,0
28.838,1,0,0
173.028,0,0,0
201.866,1,0,0
28.838,1,1,0
115.352,0,0,0
15.8609,1,0,0
0,0,0,0
173.028,0,1,0
12.9771,0,0,0
173.028,0,0,0
432.57,0,0,0
30.2799,1,0,0
0,1,0,0
259.542,0,0,0
57.676,0,0,0
0,0,1,0
346.056,0,0,0
663.274,1,0,0
72.095,0,0,0
43.257,1,0,0
0,1,1,0
129.771,0,0,0
8.6514,1,0,0
144.19,1,1,0
79.3045,1,1,0
43.257,1,1,0
173.028,1,0,0
0,0,0,0
10.0933,1,0,0
43.257,0,0,0
692.112,0,0,0
173.028,1,0,0
51.18745,1,0,0
21.6285,1,0,0
5.7676,0,0,0
14.419,0,0,0
17.3028,0,0,0
0,1,0,0
21.6285,0,0,0
0,1,0,0
36.0475,1,0,0
14.419,1,0,0
0,1,1,0
86.514,0,0,0
0,1,0,0
475.827,1,0,0
173.028,1,0,0
259.542,1,0,0
24.46904256,1,1,0
144.19,0,0,0
173.028,1,0,0
0,1,0,0
0,0,0,0
0,1,0,0
72.095,0,0,0
0,1,0,0
19.46565,1,0,0
129.771,0,0,0
86.514,1,0,0
0,1,0,0
17.3028,0,0,0
0,1,0,0
86.514,1,0,0
37.4894,1,0,0
0,1,0,0
0,0,0,0
115.352,0,0,0
43.257,1,0,0
0,1,0,0
173.028,0,0,0
2.8838,1,1,0
46.1408,1,0,0
14.419,0,1,0
0,1,0,0
103.8168,1,0,0
432.57,1,0,0
50.4665,1,0,0
129.771,0,0,0
0,1,0,0
43.257,0,0,0
98.77015,1,0,0
129.771,1,0,0
51.9084,1,0,0
86.514,1,0,0
25.9542,1,0,0
0,1,1,0
87.9559,1,0,0
0,1,0,0
115.352,1,1,0
0,1,0,0
79.3045,1,0,0
63.4436,1,1,0
57.676,0,0,0
519.084,1,0,0
360.475,1,0,0
115.352,1,1,0
100.933,1,0,0
86.514,1,1,0
80.7464,0,0,0
17.3028,0,0,0
173.028,0,1,0
346.056,0,0,0
0,1,1,0
0,1,0,0
57.676,1,0,0
0,1,1,0
173.028,0,0,0
115.352,1,1,0
677.693,0,1,0
173.028,0,0,0
129.771,1,0,0
230.704,1,0,0
0,1,0,0
24.5123,1,1,0
57.676,1,1,0
173.028,0,0,0
43.257,0,0,0
216.285,1,0,0
23.0704,1,0,0
50.4665,1,0,0
96.6073,0,0,0
216.285,1,0,0
8.6514,1,0,0
86.514,0,1,0
0,1,0,0
144.19,1,0,0
0,0,1,0
100.933,1,0,0
187.447,0,1,0
31.7218,0,0,0
115.352,0,0,0
144.19,1,0,0
144.19,1,1,0
302.799,0,0,0
259.542,1,0,0
0,1,1,0
100.933,1,0,0
115.352,1,0,0
4.3257,0,0,0
108.1425,1,0,0
62.0017,0,0,0
605.598,0,0,0
20.1866,1,0,0
21.6285,0,0,0
122.5615,1,0,0
966.073,1,0,0
0,1,0,0
0,0,0,0
2.8838,0,0,0
64.8855,1,1,0
86.514,1,1,0
0,1,0,0
115.352,1,0,0
144.19,1,0,0
25.9542,0,0,0
27.3961,1,0,0
0,1,0,0
14.419,1,0,0
115.352,1,0,0
86.514,0,0,0
28.838,1,1,0
652.89232,1,0,0
34.6056,1,1,0
79.3045,1,1,0
7.2095,1,0,0
43.257,1,0,0
86.514,1,0,0
158.609,1,0,0
60.5598,0,0,0
0,1,0,0
173.028,0,0,0
7.2095,1,0,0
17.3028,1,0,0
93.7235,1,0,0
86.514,0,0,0
14.419,0,0,0
86.514,1,0,0
0,0,0,0
36.0475,1,0,0
10.0933,1,0,0
86.514,0,0,0
5.7676,1,0,0
151.3995,0,0,0
30.2799,1,0,0
259.542,1,1,0
36.0475,1,0,0
17.3028,1,0,0
432.57,1,0,0
118.307895,1,0,0
1795.1655,0,0,0
288.38,1,0,0
72.095,1,1,0
30.2799,0,0,0
346.056,0,0,0
34.6056,1,0,0
115.360651,1,0,0
0,1,0,0
230.704,1,0,0
5.7676,0,0,0
57.676,1,0,0
216.285,0,0,0
0,0,0,0
0,0,0,0
86.514,0,1,0
43.257,1,0,0
0,1,1,0
180.2375,1,0,0
1.4419,1,1,0
57.676,0,0,0
43.257,1,0,0
100.933,1,0,0
44.6989,0,0,0
0,0,0,0
23.0704,1,0,0
41.09415,0,0,0
173.028,0,0,0
86.514,0,0,0
454.1985,0,0,0
504.665,0,0,0
432.57,0,0,0
27.3961,1,0,0
0,0,0,0
504.665,0,0,0
34.6056,1,0,0
216.285,0,0,0
57.676,1,1,0
0,0,0,0
118.2358,0,0,0
72.095,1,0,0
129.771,1,0,0
144.19,1,0,0
25.9542,1,0,0
17.3028,1,0,0
93.7235,1,1,0
0,1,0,0
173.028,1,0,0
43.257,0,0,0
23.0704,0,0,0
0,1,0,0
0,0,0,0
865.14,1,0,0
62.0017,1,0,0
37.4894,1,1,0
129.771,0,0,0
173.028,1,1,0
173.028,0,0,0
198.9822,0,0,0
38.9313,1,1,0
86.514,1,0,0
173.028,1,0,0
0,0,0,0
0,1,0,0
0,1,1,0
389.313,1,0,0
86.514,1,0,0
125.4453,1,0,0
0,1,0,0
0,0,0,0
57.676,0,0,0
7.2095,0,0,0
151.3995,1,0,0
521.9678,0,0,0
7.2095,0,0,0
0,1,0,0
0,0,1,0
86.514,0,0,0
21.6285,1,0,0
36.0475,0,0,0
0,0,0,0
43.257,0,0,0
346.056,0,1,0
64.8855,0,0,0
1261.6625,0,0,0
17.3028,1,0,0
232.1459,0,1,0
0,1,0,0
0,1,0,0
14.419,0,0,0
108.1425,0,0,0
43.257,0,0,0
86.514,0,0,0
86.514,1,0,0
273.961,0,0,0
31.7218,1,0,0
28.838,0,0,0
173.028,1,0,0
53.3503,0,0,0
187.447,0,0,0
0,1,0,0
0,1,0,0
173.028,0,0,0
72.095,1,0,0
0,0,0,0
15.8609,1,0,0
0,0,0,0
472.9432,1,0,0
0,0,0,0
173.028,0,0,0
50.4665,1,0,0
446.989,0,0,0
41.8151,0,0,0
115.352,1,0,0
0,0,0,0
24.5123,1,0,0
346.056,0,0,0
57.676,0,0,0
23.79135,1,0,0
1730.28,0,0,0
43.257,1,0,0
173.028,0,0,0
43.257,0,0,0
1.4419,1,0,0
72.095,1,0,0
36.0475,0,0,0
0,1,0,0
44.6989,0,0,0
36.0475,0,0,0
86.514,0,0,0
31.7218,1,0,0
205.0958595,0,0,0
72.095,0,0,0
24.5123,0,0,0
0,1,0,0
0,1,0,0
41.8151,1,0,0
173.028,1,0,0
0,0,0,0
31.00085,0,0,0
43.257,0,0,0
148.5157,1,0,0
28.838,0,0,0
100.933,0,0,0
57.676,1,1,0
0,1,0,0
17.3028,1,0,0
0,1,0,0
692.112,0,1,0
72.095,0,0,0
0,1,0,0
30.2799,1,0,0
116.7939,0,0,0
43.257,1,0,0
173.028,1,1,0
0,1,1,0
158.609,1,0,0
62.0017,0,0,0
12.9771,1,0,0
43.257,1,0,0
259.542,0,0,0
1094.4021,1,0,0
36.0475,0,0,0
54.7922,0,0,0
259.542,1,1,0
86.514,1,1,0
0,1,0,0
93.7235,1,0,0
129.771,0,0,0
24.5123,0,0,0
21.6285,1,0,0
63.4436,1,0,0
0,0,0,0
36.0475,0,0,0
86.514,1,0,0
50.4665,1,0,0
86.514,1,0,0
17.3028,0,1,0
0,0,0,0
72.095,1,0,0
273.961,1,0,0
24.5123,1,0,0
36.0475,1,0,0
43.257,0,0,0
72.095,1,0,0
90.8397,0,0,0
86.514,0,0,0
0,0,0,0
79.3045,1,0,0
36.0475,1,1,0
14.419,1,0,0
346.056,0,0,0
57.676,1,1,0
54.7922,1,0,0
259.542,1,0,0
416.8316624,1,0,0
0,0,0,0
129.771,1,0,0
0,0,0,0
201.866,1,0,0
60.5598,0,0,0
50.4665,1,0,0
43.257,0,0,0
5.7676,0,0,0
0,1,0,0
37.4894,1,1,0
14.419,1,0,0
697.15865,1,0,0
4.3257,1,0,0
0,0,0,0
432.57,1,0,0
51.9084,0,0,0
86.514,0,0,0
0,1,0,0
43.257,1,0,0
220.6107,1,0,0
16.58185,0,0,0
346.056,0,0,0
273.961,0,1,0
87.9559,1,1,0
263.8677,1,0,0
0,1,0,0
0,0,0,0
63.4436,1,0,0
27.3961,1,0,0
31.7218,0,0,0
0,1,0,0
173.028,1,0,0
0,0,0,0
0,0,0,0
0,1,1,0
0,1,1,0
63.4436,0,0,0
0,1,0,0
0,1,0,0
0,0,0,0
259.542,1,0,0
0,1,0,0
86.514,0,0,0
116.7939,0,0,0
158.609,0,0,0
129.771,1,1,0
93.7235,1,0,0
72.095,0,0,0
50.4665,1,0,0
0,0,1,0
43.257,1,1,0
27.3961,1,0,0
43.257,1,0,0
0,0,0,0
72.095,0,0,0
86.514,1,0,0
57.676,1,0,0
70.6531,0,1,0
0,0,0,0
72.095,1,1,0
38.9313,1,0,0
14.419,0,1,0
173.028,1,1,0
23.0704,1,1,0
43.257,1,0,0
0,0,0,0
86.514,1,0,0
446.989,1,1,0
8.6514,1,0,0
14.419,0,1,0
34.6056,1,0,0
865.14,1,0,0
0,0,0,0
0,0,0,0
86.514,0,0,0
237.9135,0,0,0
72.095,0,0,0
0,1,0,0
76.21883488,1,0,0
21.6285,1,0,0
0,1,1,0
43.257,0,0,0
173.028,1,0,0
0,1,1,0
57.676,1,0,0
86.514,1,0,0
86.514,1,0,0
17.3028,1,0,0
122.5615,1,1,0
0,1,0,0
173.028,1,0,0
0,1,0,0
259.542,1,0,0
86.514,1,1,0
0,0,0,0
0,1,0,0
0,1,0,0
108.1425,0,0,0
0,0,0,0
692.112,1,0,0
0,1,1,0
0,1,0,0
122.5615,1,0,0
43.257,0,0,0
317.218,1,0,0
432.57,1,0,0
0,1,0,0
86.514,0,0,0
259.542,0,0,0
21.6285,1,0,0
5.7676,0,0,0
64.8855,1,0,0
173.028,1,0,0
865.14,1,0,0
18.7447,1,0,0
66.3274,0,0,0
86.514,1,0,0
583.9695,1,0,0
7.2095,1,0,0
0,0,0,0
259.542,1,0,0
21.6285,1,1,0
43.257,1,0,0
230.704,1,1,0
50.4665,0,0,0
86.514,1,0,0
28.838,1,0,0
100.933,1,0,0
865.14,0,0,0
0,1,0,0
86.514,1,0,0
0,1,0,0
11.5352,1,0,0
28.838,0,1,0
86.514,1,0,0
72.095,1,0,0
72.095,1,0,0
165.8185,0,0,0
49.0246,1,0,0
100.933,0,0,0
43.257,1,1,0
86.514,1,0,0
1542.833,1,1,0
53.3503,0,0,0
63.4436,1,0,0
122.5615,1,0,0
23.0704,0,0,0
0,1,0,0
43.257,0,0,0
879.559,1,0,0
0,1,0,0
230.704,1,1,0
79.3045,0,0,0
213.2281746,1,0,0
25.9542,1,0,0
17.3028,0,0,0
173.028,1,0,0
0,1,0,0
86.514,0,0,0
86.514,1,0,0
187.447,1,1,0
0,1,1,0
46.86175,0,0,0
144.19,1,0,0
259.542,1,0,0
216.285,1,0,0
37.53265689,1,0,0
59.1179,0,0,0
41.8151,1,0,0
86.514,1,0,0
43.257,1,0,0
129.771,0,0,0
15.8609,1,0,0
0,0,0,0
259.542,0,1,0
25.9542,1,0,0
0,1,0,0
2.8838,0,0,0
28.838,0,0,0
432.57,1,0,0
230.704,0,0,0
173.028,1,0,0
23.79135,0,0,0
4.3257,1,0,0
237.9135,1,0,0
64.8855,0,0,0
79.3045,1,0,0
60.5598,1,1,0
305.6828,0,1,0
21.6285,0,0,0
86.514,1,1,0
129.771,0,0,0
14.419,0,0,0
187.447,1,0,0
86.514,1,0,0
33.88465,1,0,0
699.3215,1,0,0
209.0755,0,0,0
0,0,0,0
216.285,0,1,0
36.0475,1,0,0
360.475,0,0,0
23.0704,1,0,0
43.257,1,0,0
21.6285,1,0,0
43.257,1,1,0
70.6531,0,0,0
173.028,1,0,0
0,1,1,0
245.123,0,0,0
43.257,1,0,0
62.0017,0,0,0
14.419,1,1,0
84.92791,1,0,0
0,0,1,0
0,1,0,0
64.8855,0,0,0
288.38,0,1,0
86.514,1,0,0
0,1,0,0
115.352,0,1,0
173.028,0,0,0
132.6548,0,0,0
44.6989,0,0,0
72.095,0,0,0
86.514,0,0,0
64.8855,1,1,0
7.2095,0,0,0
0,1,0,0
86.514,1,0,0
50.4665,1,0,0
0,0,1,0
86.514,0,0,0
80.7464,1,0,0
129.771,1,0,0
36.0475,1,0,0
57.676,1,1,0
21.6285,1,0,0
0,1,1,0
177.3537,1,1,0
57.676,1,1,0
106.8159524,1,1,0
483.0365,1,0,0
158.609,1,1,0
0,0,1,0
173.028,0,0,0
836.302,1,1,0
173.028,0,0,0
0,1,1,0
36.0475,1,1,0
115.352,1,1,0
25.9542,0,1,0
0,0,1,0
72.095,1,1,0
865.14,1,0,0
43.257,0,0,0
43.257,0,1,0
28.838,0,0,0
79.3045,0,0,0
201.866,1,1,0
432.57,1,0,0
144.19,0,0,0
86.514,1,1,0
36.0475,1,1,0
57.676,0,1,0
86.514,1,1,0
173.028,1,1,0
245.123,1,0,0
7.2095,1,0,0
57.676,1,1,0
43.257,1,0,0
63.4436,0,0,0
18.02375,0,0,0
0,1,1,0
42.53605,1,1,0
158.609,1,1,0
72.095,1,1,0
12.9771,0,1,0
43.257,1,0,0
173.028,1,1,0
0,1,1,0
86.514,1,1,0
129.771,1,1,0
86.514,1,0,0
14.419,0,0,0
86.514,1,0,0
21.6285,0,0,0
86.514,0,1,0
0,1,1,0
0,0,1,0
0,0,1,0
0,1,1,0
173.028,1,0,0
14.419,0,1,0
43.257,1,0,0
36.0475,1,1,0
14.419,1,1,0
43.257,1,1,0
86.514,0,0,0
15.8609,0,1,0
72.095,1,0,0
173.028,1,0,0
173.028,0,1,0
95.1654,1,1,0
50.4665,0,0,0
173.028,1,1,0
14.419,0,1,0
28.838,1,1,0
0,1,1,0
158.609,1,0,0
0,1,1,0
0,1,1,0
86.514,0,0,0
976.1663,0,1,0
0,1,1,0
28.838,1,0,0
86.514,1,1,0
40.3732,0,1,0
50.4665,0,0,0
100.933,0,1,0
0,0,1,0
0,0,1,0
86.514,1,1,0
43.257,1,1,0
86.514,0,1,0
21.6285,0,1,0
136.9805,1,1,0
86.514,0,0,0
51.9084,1,0,0
142.7481,1,0,0
259.542,0,1,0
0,0,0,0
14.419,0,1,0
86.514,0,1,0
86.514,1,1,0
21.6285,0,1,0
50.4665,1,1,0
132.6548,1,0,0
129.771,0,1,0
86.514,0,0,0
86.514,1,1,0
7.2095,1,1,0
0,1,1,0
173.028,1,0,0
173.028,1,1,0
360.475,1,0,0
8.6514,1,1,0
100.933,1,1,0
129.771,1,0,0
0,1,1,0
86.514,1,0,0
115.352,1,1,0
36.0475,0,1,0
20.1866,1,1,0
86.514,1,1,0
173.028,1,1,0
151.3995,1,1,0
5.7676,1,1,0
46.08312378,0,0,0
0,1,1,0
144.19,1,1,0
86.514,0,1,0
50.4665,1,0,0
25.9542,1,0,0
57.676,1,0,0
302.799,0,1,0
54.7922,1,1,0
11.5352,1,1,0
103.8168,1,0,0
0,1,0,0
86.514,1,0,0
43.257,1,0,0
86.514,0,1,0
72.095,1,1,0
25.9542,1,0,0
131.2129,1,0,0
0,0,0,0
151.3995,1,1,0
38.9313,1,0,0
0,1,1,0
43.257,1,0,0
144.19,1,1,0
83.6302,1,1,0
72.095,0,1,0
43.257,0,0,0
0,1,1,0
72.095,1,0,0
519.084,1,0,0
7.2095,0,0,0
43.257,0,1,0
14.419,0,1,0
0,1,1,0
346.056,1,1,0
720.95,0,1,0
180.2375,1,1,0
43.257,1,0,0
360.475,0,0,0
0,1,0,0
173.028,1,0,0
0,1,1,0
0,0,1,0
43.257,1,1,0
12.9771,1,1,0
43.257,1,1,0
28.838,0,0,0
154.2833,1,1,0
72.095,1,1,0
12.9771,1,1,0
17.3028,1,0,0
36.0475,0,1,0
259.542,1,0,0
21.6285,0,1,0
0,1,0,0
41.8151,1,0,0
69.2112,1,0,0
0,1,1,0
0,0,1,0
86.514,0,0,0
432.57,0,0,0
69.2112,1,1,0
20.1866,1,1,0
144.19,1,0,0
64.8855,0,1,0
40.3732,1,1,0
28.838,1,0,0
0,1,1,0
0,1,1,0
165.8185,1,0,0
23.0704,1,1,0
64.8855,1,0,0
0,0,0,0
86.514,1,1,0
21.6285,0,1,0
346.056,0,0,0
0,1,1,0
