quant_saved,female,highschool_completed,rem_any,wealthy,age
25.9542,1,0,0,0,50.720547
0,1,0,1,0,25.227398
86.514,1,0,0,0,21.356165
0,1,0,1,0,28.342466
86.514,1,0,1,0,27.912329
86.514,1,1,0,0,59.243835
86.514,1,0,1,0,37.29863
756.9975,0,0,1,0,43.761642
346.056,0,0,1,0,53.39726
173.028,1,0,0,0,58.756165
50.4665,0,0,0,0,26.150684
59.1179,0,0,1,0,53.528767
129.771,1,0,1,0,52.764385
211.9593,1,0,0,0,26.676712
21.6285,1,0,0,0,19.646576
17.3028,1,0,0,0,19.750685
41.8151,1,0,0,0,22.972603
43.257,1,0,1,0,27.60822
43.257,0,1,0,0,41.49041
43.257,1,0,0,0,18.742466
115.352,1,0,0,0,30.260275
130.49195,1,0,0,0,21.830137
12.9771,1,0,0,0,35.71507
43.257,0,0,0,0,52.88493
173.028,1,0,0,0,70.49041
28.838,0,0,0,0,60.158905
36.0475,1,1,1,0,34.060272
115.352,0,0,0,0,26.041096
22.34945,1,0,1,0,35.068493
86.514,1,0,1,0,20.871233
0,1,0,0,0,48.613697
259.542,1,1,1,0,28.638355
346.056,0,0,0,0,30.30137
0,0,0,1,0,29.70137
15.8609,0,1,0,0,31.969864
72.095,1,0,0,0,56.005478
144.19,0,0,1,0,55.145206
11.5352,1,0,1,0,20.764383
8.6514,0,0,0,0,37.038357
115.352,0,0,1,0,26.734247
86.514,1,0,1,0,28.90959
136.9805,0,1,1,0,43.424656
180.2375,1,1,0,0,23.561644
161.4928,1,0,1,0,29.668493
72.095,1,1,0,0,19.046576
173.028,0,0,1,0,29.687672
0,1,0,1,0,46.054794
86.514,0,0,0,0,28.553425
115.352,0,1,0,0,37.97534
173.028,1,0,1,0,71.81096
86.514,0,0,0,0,23.536985
50.4665,1,0,0,0,28.219177
7.2095,1,1,0,0,50.652054
103.8168,1,0,0,0,43.561646
201.866,1,0,1,0,18.358904
144.19,0,0,1,0,40.183563
10.0933,1,0,1,0,46.186302
43.257,1,0,0,0,25.378082
15.13995,0,0,1,0,24.58356
0,0,0,1,0,34.769863
43.257,0,0,0,0,50.19726
217.7269,0,0,0,0,40.334248
346.056,1,0,0,0,17.413698
18.7447,1,0,0,0,31.863014
100.933,0,0,1,0,35.61096
187.447,1,1,0,0,38.753426
86.514,0,0,1,0,35.835617
0,0,1,0,0,30.441095
122.5615,0,0,0,0,31.421917
43.257,0,0,0,0,42.460274
0,1,0,1,0,43.657536
0,1,0,0,0,33.673973
43.257,0,0,0,0,21.643835
129.771,0,0,0,0,60.17808
144.19,1,0,0,0,24.961643
288.38,0,0,1,0,37.40822
14.419,0,0,1,0,35.164383
86.514,0,0,1,0,23.31507
86.514,1,0,1,0,26.657534
173.028,1,0,0,0,23.693151
64.8855,1,0,0,0,35.164383
432.57,1,0,0,0,24.460274
7.2095,1,0,0,0,21.59452
8.6514,1,0,0,0,66.843834
100.933,1,0,1,0,55.635616
0,1,0,0,0,17.052055
0,1,0,1,0,46.79452
7.2095,1,0,1,0,33.77534
86.514,0,0,0,0,36.17808
0,1,0,1,0,28.756165
28.838,0,0,0,0,38.232876
54.7922,1,0,0,0,35.657536
36.0475,0,0,0,0,34.482193
0,1,0,0,0,21.956165
0,0,0,1,0,25.430138
8.6514,1,0,1,0,27.863014
187.447,0,0,0,0,35.39452
59.1179,1,0,1,0,44.50137
100.933,1,0,1,0,50.81918
21.6285,1,1,1,0,32.531506
5.7676,1,0,0,0,36.186302
57.676,1,0,1,0,29.09589
0,1,0,1,0,34.424656
93.7235,0,0,1,0,40.6
28.838,1,0,1,0,19.145205
173.028,1,0,0,0,69.02192
0,1,0,1,0,50.545204
0,0,0,0,0,33.528767
23.0704,0,0,1,0,44.019176
196.0984,1,1,1,0,44.769863
0,1,0,1,0,17.043835
0,1,0,1,0,28.043835
173.028,0,0,0,0,27.736986
129.771,0,0,0,0,42.580822
0,0,0,0,0,30.709589
17.3028,0,1,0,0,40.046574
115.352,0,0,1,0,48.742466
173.028,1,0,0,0,50.10411
374.894,0,0,0,0,69.72603
0,1,0,1,0,33.079453
0,0,0,0,0,35.567123
144.19,1,0,0,0,23.076712
50.4665,0,0,0,0,28.816439
86.514,0,0,1,0,58.279453
86.514,0,0,1,0,34.147945
24.5123,1,0,0,0,38.19178
74.9788,1,0,1,0,24.868494
158.609,1,0,0,0,23.939726
173.028,0,0,1,0,30.375343
50.4665,1,0,0,0,29.279451
57.676,1,0,0,0,25.70685
31.7218,1,0,1,0,22.076712
23.0704,0,0,1,0,42.336987
131.2129,1,0,1,0,42.50685
0,1,0,0,0,44
56.2341,1,0,1,0,18.882193
37.4894,0,0,0,0,26.002739
8.6514,0,0,1,0,31.687672
86.514,0,0,0,0,55.079453
0,1,0,1,0,42.29315
330.1951,1,0,1,0,40.339725
86.514,1,0,1,0,28.750685
72.095,1,1,1,0,40.30959
21.6285,0,0,0,0,25.175343
100.933,0,1,1,0,28.10137
28.838,1,0,1,0,59.660275
396.5225,0,0,0,0,31.457535
158.609,1,0,0,0,30.627398
86.514,1,0,1,0,28.687672
0,1,0,0,0,18.556164
7.2095,1,0,1,0,25.441095
79.3045,0,0,1,0,19.468493
17.3028,0,0,0,0,35.20274
79.3045,1,0,0,0,39.49315
86.514,1,0,1,0,34.536987
44.6989,1,0,1,0,18.720549
37.4894,1,0,0,0,24.002739
147.0738,0,0,1,0,22.873972
432.57,0,0,0,0,31.227398
50.4665,1,0,1,0,15.473972
237.9135,1,0,0,0,33.10411
0,1,0,1,0,55.375343
129.771,0,0,0,0,23.969864
86.514,1,0,0,0,34.66849
0,0,0,0,0,28.175343
47.5827,1,0,1,0,22.19726
49.0246,1,0,0,0,45.342464
100.933,1,0,0,0,33.936985
29.55895,1,0,0,0,18.50411
86.514,1,1,1,0,35.18904
86.514,1,0,0,0,33.4137
0,1,0,1,0,39.358906
0,1,0,1,0,31.290411
86.514,1,0,0,0,38.767124
92.2816,1,0,0,0,26.071234
25.9542,1,0,1,0,21.476713
100.933,1,0,0,0,28.59726
86.514,1,0,0,0,29.945206
245.123,1,0,0,0,48.78356
38.9313,1,0,0,0,29.282192
20.1866,0,1,1,0,44.873974
0,0,1,1,0,39.69589
86.514,1,0,1,0,21.854795
692.112,1,0,0,0,36.827396
15.8609,0,0,0,0,23.254795
64.16455,1,0,1,0,20.624657
36.0475,0,0,1,0,19.98904
0,1,0,1,0,33.60548
0,0,1,1,0,30.186302
374.894,1,0,1,0,25.312328
0,1,0,0,0,55.430138
144.19,1,0,0,0,24.879452
0,1,0,0,0,27.030136
0,0,1,1,0,50.484932
11.5352,0,0,0,0,29.09041
1297.71,0,0,1,0,35.50959
72.095,1,0,0,0,33.865753
43.257,0,0,0,0,36.761642
346.056,0,0,1,0,31.509588
72.095,0,0,1,0,38.134247
129.771,1,0,0,0,44.69041
144.19,1,1,1,0,35.5863
173.028,1,0,1,0,54.654793
86.514,1,0,1,0,40.164383
331.637,1,1,1,0,26.104109
173.028,1,0,1,0,44.145206
93.7235,1,0,1,0,40.52055
259.542,1,0,1,0,30.819178
86.514,1,0,0,0,51.961643
23.79135,1,0,0,0,35.361645
0,1,0,1,0,31.271233
0,1,1,0,0,23.30137
34.6056,1,0,0,0,33.441097
346.056,0,1,0,0,38.00822
0,0,0,0,0,28.750685
432.57,1,1,1,0,40.8
612.8075,0,0,1,0,21.99452
28.838,1,0,0,0,29.720549
50.4665,1,0,1,0,26.821918
230.704,0,0,1,0,41.09315
50.4665,1,0,0,0,21.153425
0,1,1,0,0,42.91507
173.028,0,0,1,0,40.29863
86.514,1,0,1,0,18.843836
72.095,1,1,0,0,29.564384
0,0,0,1,0,33.849316
0,1,0,1,0,39.79726
24.5123,1,0,1,0,18.071234
0,1,0,1,0,28.586302
86.514,1,0,0,0,36.241096
0,0,0,0,0,36.038357
10.0933,0,0,0,0,20.079453
288.38,1,1,1,0,32.145206
100.933,0,0,0,0,54.268494
86.514,1,0,0,0,23.476713
0,1,0,1,0,30.021917
10.0933,1,0,0,0,25.7863
0,1,0,0,0,27.60548
86.514,0,1,0,0,27.775343
302.799,0,0,1,0,26.430138
21.6285,1,1,0,0,24.539726
173.028,0,0,0,0,47.090412
42.53605,1,0,0,0,46.147945
446.989,1,0,0,0,27.038357
87.20611244,1,0,1,0,25.323288
173.028,1,0,1,0,30.852055
317.218,1,1,0,0,31.79178
59.1179,1,0,1,0,69.68767
0,1,0,0,0,20.621918
10.0933,1,0,0,0,19.621918
158.609,0,0,1,0,33.556164
32.44275,1,0,1,0,27.31507
40.3732,1,0,1,0,20.643835
69.2112,0,0,1,0,66.90137
238.4556536,0,0,0,0,33.49041
0,0,0,0,0,39.328766
432.57,0,0,0,0,33.841095
6.48855,1,0,0,0,36.526028
43.257,1,0,1,0,23.742466
56.2341,1,0,1,0,21.745205
93.7235,1,0,0,0,22.227398
173.028,1,1,0,0,32.83288
57.676,1,0,0,0,25.334246
0,1,0,1,0,39.60274
0,0,0,0,0,53.20274
72.095,1,0,0,0,53.868492
216.285,0,1,0,0,22.430138
86.514,1,0,0,0,29.60822
43.257,0,0,0,0,24.969864
79.3045,0,0,1,0,39.967125
2.8838,1,0,0,0,46.569862
1.4419,0,0,1,0,44.043835
389.313,1,0,0,0,30.454794
86.514,1,0,1,0,34.556164
0,1,0,0,0,38.460274
20.1866,0,0,0,0,30.580822
86.514,0,0,0,0,25.331507
288.38,1,0,0,0,28.389042
240.7973,1,0,1,0,43.30137
0,0,0,1,0,65.33973
122.5615,1,1,0,0,55.5863
86.514,0,0,0,0,29.764383
0,0,0,1,0,28.038357
115.352,1,0,1,0,23.49589
86.514,1,1,1,0,54.627396
173.028,0,0,0,0,31.665754
34.6056,1,0,1,0,21.389042
0,0,0,1,0,28.060274
0,1,0,1,0,20.20274
0,1,0,0,0,21.657534
167.2604,1,0,1,0,30.720549
0,1,0,0,0,51.057533
100.933,1,0,0,0,25.043835
100.933,1,0,1,0,28.40548
43.257,1,0,0,0,43.58356
0,0,1,0,0,40.052055
116.7939,0,0,0,0,23.30137
0,0,0,0,0,29.643835
72.095,1,0,1,0,37.10959
31.7218,1,0,1,0,39.09863
14.419,1,1,0,0,35.53425
7.2095,1,0,1,0,23.750685
69.93215,0,0,1,0,12.010959
0,1,0,1,0,33.980824
14.419,1,0,0,0,27.139727
72.095,1,0,1,0,36.175343
36.0475,1,0,0,0,35.876713
115.352,0,1,1,0,35.054794
50.4665,1,1,1,0,44.07123
86.514,0,0,0,0,32.446575
0,0,1,1,0,46.994522
72.095,1,1,1,0,29.783562
12.9771,0,0,0,0,53.01096
0,0,1,1,0,26.016438
90.98389,1,0,1,0,18.216438
0,0,0,0,0,35.430138
259.542,0,0,1,0,51.02192
0,1,0,0,0,30.778082
1730.28,1,1,0,0,26.890411
0,1,0,1,0,35.164383
230.704,0,0,0,0,47.41644
144.19,0,0,0,0,41.531506
25.9542,1,0,1,0,22.580822
0,1,0,1,0,41.547947
12.9771,1,0,0,0,32.39452
259.542,0,0,0,0,23.235617
64.8855,1,0,1,0,44.457535
24.5123,1,0,1,0,34.547947
100.933,1,0,1,0,38.87123
0,0,1,0,0,56.47671
100.933,0,0,1,0,55.769863
0,0,0,1,0,37.473972
0,1,0,1,0,42.11781
43.257,1,1,0,0,37.452053
173.028,1,0,1,0,25.29863
72.095,0,0,0,0,36.271233
1297.71,0,0,0,0,24.758904
144.19,0,0,0,0,20.90411
86.514,0,0,0,0,63.358906
57.676,0,0,1,0,39.126026
173.028,0,0,1,0,31.09041
8.6514,1,0,0,0,32.6
129.771,0,0,0,0,28.232876
28.838,1,0,1,0,27.169863
28.838,1,0,0,0,27.287672
173.028,0,0,1,0,45.58356
0,0,0,0,0,23.734247
4.3257,1,0,0,0,24.70685
0,1,0,1,0,26.632877
0,1,0,1,0,24.6
86.514,1,0,0,0,25.10137
0,1,0,0,0,44.156166
0,1,0,0,0,49.28767
144.19,1,0,0,0,19.468493
14.419,0,0,1,0,53.0137
86.514,1,0,1,0,52.454796
0,1,0,1,0,25.29589
0,0,0,0,0,44.553425
5.7676,1,1,0,0,21.443836
57.676,0,0,0,0,41.68767
129.771,1,0,1,0,28.40274
147.0738,1,0,0,0,52.153423
201.866,0,0,0,0,34.49315
28.838,1,0,0,0,46.46575
173.028,0,0,0,0,59.21096
0,1,0,0,0,42.147945
86.514,1,0,1,0,34.63014
34.6056,0,0,1,0,23.679453
0,0,0,1,0,29.832876
0,0,0,0,0,34.67945
64.8855,1,0,1,0,58.50685
46.1408,0,0,0,0,26.257534
129.771,1,0,0,0,29.263014
86.514,1,0,0,0,23.312328
144.19,1,0,1,0,25.934246
8.6514,0,1,0,0,45.049316
46.1408,1,0,0,0,57.156166
0,1,1,0,0,39.89315
129.771,1,0,0,0,25.345205
207.6336,0,0,0,0,36.27397
555.1315,1,0,1,0,47.8
216.285,1,1,1,0,48.52329
16.58185,1,0,0,0,24.389042
21.6285,1,0,1,0,28.991781
0,0,0,1,0,18.739725
187.447,1,0,1,0,24.257534
17.3028,1,0,0,0,34.643837
0,0,0,0,0,59.69315
218.44785,0,0,0,0,32.016438
432.57,0,0,1,0,31.326027
0,1,0,1,0,27.758904
144.19,1,0,0,0,43.676712
34.6056,0,0,0,0,24.19178
20.1866,1,0,0,0,25.843836
121.1196,0,1,1,0,54.92603
0,1,0,0,0,31.021917
8.6514,0,0,0,0,25.257534
37.4894,0,0,0,0,36.7863
14.419,1,0,1,0,27.649315
173.028,0,0,1,0,52.27397
14.419,1,0,1,0,32.161644
86.514,0,0,0,0,37.375343
43.257,0,1,0,0,40.97534
0,0,1,1,0,37.12055
7.2095,0,0,1,0,60.97808
86.514,1,0,0,0,45.22466
0,1,1,0,0,54.230137
43.257,1,0,1,0,33.739727
346.056,1,1,1,0,23.967123
28.838,1,0,0,0,28.942465
0,1,0,0,0,45.430138
0,1,0,1,0,24.375343
21.6285,1,0,0,0,49.71233
0,0,0,0,0,34.88493
173.028,1,0,0,0,22.49863
151.3995,0,0,0,0,49.158905
14.419,0,0,0,0,65.8548
173.028,0,0,1,0,33.556164
0,1,0,1,0,48.772602
288.38,1,0,0,0,28.238356
22.34945,0,0,1,0,24.60274
93.7235,1,0,1,0,29.972603
0,1,0,0,0,30.01096
0,1,0,1,0,35.430138
64.8855,0,0,1,0,28.435616
64.8855,0,0,1,0,27.328768
86.514,1,1,1,0,62.550686
7.2095,0,1,1,0,24.032877
15.8609,1,0,0,0,22.561644
60.5598,1,0,1,0,34.945206
41.09415,1,0,1,0,19.99452
4.3257,0,0,1,0,28.665754
0,1,0,1,0,31.484932
8.6514,0,0,0,0,47.2
48.59203,0,0,0,0,24.90137
108.1425,1,0,0,0,55.843834
86.514,1,0,1,0,31.879452
90.8397,1,0,0,0,21.682192
14.419,1,0,1,0,27.339725
533.503,1,0,0,0,26.882193
0,1,0,0,0,28.183561
72.095,1,0,1,0,25.789042
0,0,0,0,0,17.468493
201.866,1,0,1,0,47.48767
28.838,0,1,0,0,32.032875
25.9542,0,0,1,0,29.88767
86.514,0,0,1,0,29.183561
173.028,1,0,1,0,41.060272
144.19,1,1,1,0,39.40822
40.3732,1,0,1,0,26.761644
57.676,1,0,1,0,43.032875
86.514,0,0,1,0,31.852055
0,1,0,1,0,40.764385
2.8838,1,0,0,0,20.178082
230.704,1,0,0,0,51.59452
12.9771,0,0,0,0,19.246574
43.257,1,0,1,0,25.936987
34.6056,1,0,0,0,23.11233
84.23579756,1,0,1,0,51.48767
11.5352,1,1,0,0,23.145205
173.028,1,0,0,0,42.561646
173.028,1,0,0,0,28.673973
10.81425,1,1,1,0,17.961643
7.93045,1,0,1,0,18.2
43.257,1,0,1,0,34.438354
0,0,1,0,0,48.367123
0,0,0,0,0,26.621918
14.419,1,0,0,0,45.517807
0,1,0,0,0,37.80822
31.7218,1,0,1,0,32.980824
1023.749,0,0,0,0,54.367123
100.933,0,0,1,0,34.764385
51.9084,1,1,0,0,29.334246
8.6514,0,1,1,0,19.372602
25.9542,1,0,1,0,28.517809
11.5352,0,0,1,0,44.12877
17.3028,1,0,1,0,51.41644
86.514,1,0,0,0,25.616438
28.838,1,0,0,0,35.30137
191.7727,1,0,0,0,22
79.3045,1,0,0,0,27.575342
86.514,1,0,1,0,26.917809
86.514,0,0,0,0,22.465754
216.285,1,0,1,0,44.830135
0,0,0,1,0,25.347944
0,1,0,1,0,39.728767
43.257,1,0,1,0,28.616438
105.2587,0,0,1,0,42.635616
33.1637,1,0,1,0,30.079453
86.514,1,0,0,0,27.476713
20.1866,1,0,0,0,54.372604
0,0,0,0,0,51.4
10.0933,0,0,1,0,23.915068
144.19,1,0,1,0,42.887672
7.2095,0,0,0,0,25.646576
7.2095,1,0,1,0,22.813698
10.0933,1,0,0,0,18.947945
119.6777,0,0,1,0,25.260275
86.514,0,0,1,0,19.821918
0,0,0,0,0,62.958904
43.257,1,1,0,0,54.50959
72.095,0,0,1,0,55.60274
187.447,1,0,1,0,33.613697
0,0,0,0,0,31.742466
184.5632,1,0,0,0,49.4137
86.514,1,0,0,0,31.824657
43.257,1,0,1,0,28.30411
0,0,0,1,0,24.79726
0,1,0,1,0,33.61644
47.15013,1,1,1,0,55.049316
0,1,0,0,0,55.49589
86.514,1,1,1,0,42.635616
173.028,0,0,1,0,42.764385
259.542,0,0,1,0,70.69863
14.419,1,0,1,0,25.271233
76.4207,0,0,0,0,25.142466
86.514,1,0,1,0,62.4137
24.5123,1,0,0,0,28.430138
43.257,1,1,1,0,37.219177
0,0,0,1,0,31.038357
21.6285,1,0,0,0,26.627398
86.514,0,0,1,0,19.873972
28.838,0,1,0,0,32.91233
144.19,1,0,0,0,40.61644
25.9542,1,0,1,0,24.619179
17.3028,1,0,1,0,44.865753
0,0,0,0,0,21.635616
129.771,1,0,1,0,39.90411
50.4665,1,1,1,0,21.879452
86.514,1,0,1,0,27.128767
0,1,0,0,0,62.734245
5.7676,1,0,1,0,54.87123
173.028,1,1,1,0,36.8
0,1,0,0,0,59.97808
28.838,1,0,0,0,25.68493
116.7939,1,0,0,0,24.038357
10.0933,0,0,1,0,24.509588
12.9771,1,0,0,0,21.279451
8.6514,1,0,1,0,25.361645
173.028,1,0,1,0,60.326027
185.3490351,1,1,0,0,23.89863
60.5598,1,0,1,0,31.169863
194.6565,0,0,0,0,52.580822
246.5649,0,0,1,0,42.10137
136.9805,0,0,0,0,20.865753
86.514,1,0,1,0,22.942465
0,1,0,1,0,24.227398
51.9084,1,0,0,0,30.742466
5.7676,0,0,0,0,56.778084
43.257,1,0,1,0,58.449314
432.57,0,0,1,0,34.372604
778.626,0,0,0,0,27.923288
0,1,0,0,0,29.115068
17.3028,0,0,1,0,58.22466
432.57,1,0,0,0,65.56712
34.6056,1,0,0,0,31.975342
28.838,1,0,0,0,59.350685
302.799,1,0,0,0,39.80548
36.0475,0,0,0,0,28.942465
21.6285,0,0,1,0,33.367123
4.3257,0,0,0,0,30.947945
50.4665,1,0,1,0,13.501369
50.4665,1,0,1,0,47.10411
86.514,1,0,0,0,63.68767
0,1,0,0,0,13.213698
331.637,1,1,0,0,23.69041
865.14,0,0,1,0,55.70411
50.4665,1,0,0,0,30.339725
0,0,0,0,0,30.290411
79.3045,1,0,1,0,42.249313
865.14,1,0,0,0,20.69041
850.721,0,0,1,0,24.756165
86.514,1,0,1,0,46.824657
28.838,0,0,1,0,23.49863
86.514,1,0,1,0,47.252056
44.6989,0,0,0,0,24.852055
389.313,0,0,0,0,44.32055
43.257,1,0,1,0,42.67945
25.9542,0,0,1,0,32.92877
34.6056,1,0,0,0,46.638355
0,0,0,1,0,18.619179
36.0475,1,1,1,0,50.375343
144.19,0,0,1,0,37.556164
173.028,1,0,1,0,26.682192
0,1,0,1,0,62.8
86.514,1,0,1,0,67.59726
1153.52,0,0,1,0,39.30685
0,1,0,1,0,35.482193
14.419,0,0,0,0,23.621918
14.419,1,0,0,0,33.49589
0,1,0,1,0,25.572603
31.7218,1,0,1,0,28.60274
21.6285,0,0,0,0,26.687672
43.257,0,0,0,0,28.032877
5.7676,1,0,0,0,45.567123
108.1425,1,0,1,0,31.764383
144.19,1,0,0,0,43.4137
10.38168,0,0,0,0,24.131506
7.2095,1,1,0,0,21.079453
86.514,1,0,0,0,23.441095
0,1,1,0,0,31.189041
173.028,1,1,0,0,48.334248
20.1866,0,0,0,0,43.70137
115.352,0,0,1,0,56.61644
1.4419,0,0,1,0,62.728767
86.514,1,1,0,0,34.2137
57.676,0,0,0,0,22.29589
11.5352,0,0,0,0,28.769863
43.257,0,0,1,0,26.553425
86.514,0,0,1,0,24.90959
230.704,1,0,0,0,25.863014
0,1,0,0,0,31.723288
115.352,1,0,0,0,51.58356
80.7464,1,0,1,0,39.876713
317.218,1,0,0,0,23.983562
0,0,1,1,0,30.890411
144.19,1,0,0,0,48.164383
692.112,1,0,0,0,20.460274
86.514,1,0,0,0,31.117807
324.4275,1,0,0,0,24.167124
86.514,1,0,1,0,50.29041
0,1,0,0,0,18.69041
0,1,0,0,0,57.443836
119.38932,0,0,0,0,62.830135
0,1,0,1,0,31.783562
0,0,0,0,0,33.005478
14.419,1,0,0,0,26.70411
0,0,0,1,0,50.112328
15.8609,1,0,0,0,41.265755
1038.168,0,0,0,0,33.561646
12.25615,0,0,1,0,23.70685
43.257,0,0,1,0,28.115068
0,0,0,1,0,42.29041
0,0,1,0,0,26.057535
86.514,1,1,1,0,40.2
0,1,0,1,0,48.090412
72.095,1,0,1,0,53.40274
43.257,0,0,0,0,20.060274
23.0704,0,0,0,0,24.747946
21.6285,1,0,0,0,47.953426
134.0967,1,0,1,0,46.909588
764.207,0,0,1,0,43.843834
72.095,1,0,1,0,36.92603
259.542,0,0,0,0,28.413698
219.1688,0,0,1,0,28.19726
129.771,1,1,0,0,25.312328
259.542,1,0,1,0,24.646576
86.514,0,0,1,0,29.942465
14.419,0,1,0,0,33.49315
8.6514,1,0,0,0,61.575344
216.285,0,0,1,0,28.915068
0,1,0,0,0,36.40548
432.57,0,1,0,0,90.05753
0,1,0,0,0,55.61096
519.084,1,0,0,0,47.517807
2.8838,0,0,0,0,22.156164
0,1,0,1,0,40.29041
259.542,0,0,1,0,27.345205
24.5123,1,0,1,0,39.29589
64.8855,1,0,0,0,26.473972
0,0,1,1,0,23.328768
64.8855,1,0,1,0,45.158905
3108.15964,0,0,0,0,45.07123
86.514,1,0,1,0,28.153425
0,1,0,0,0,8.778082
0,0,0,1,0,29.69589
8.6514,1,0,1,0,30.20822
100.933,1,0,1,0,27.49315
43.257,1,0,1,0,57.126026
865.14,0,0,1,0,38.4137
490.246,1,0,0,0,34.536987
111.0263,1,0,0,0,21.728767
0,0,0,1,0,25.446575
86.514,0,0,0,0,27.89315
115.352,1,1,1,0,30.679453
201.866,0,0,1,0,23.967123
57.676,0,0,1,0,37.564384
325.8694,0,0,1,0,49.887672
43.257,1,0,0,0,38.931507
86.514,1,0,0,0,31.926027
0,0,0,1,0,28.745205
259.542,1,1,1,0,32.02192
259.542,0,0,1,0,40.268494
341.7303,1,0,0,0,24.134247
0,1,0,1,0,32.01096
17.3028,1,0,0,0,22.038357
25.9542,0,1,0,0,34.60548
44.90797506,1,0,1,0,40.39452
0,0,1,0,0,28.567123
105.2587,0,0,1,0,43.967125
0,1,0,1,0,16.852055
57.676,0,1,1,0,25.284931
86.514,1,0,1,0,57.468494
432.57,0,1,1,0,32.36986
17.3028,1,1,1,0,62.624657
18.02375,1,0,0,0,28.745205
62.0017,1,0,0,0,51.613697
0,0,0,0,0,23.830137
17.3028,0,0,1,0,49.068493
100.933,0,0,1,0,40.035618
7.2095,1,0,0,0,26.90959
1052.587,1,0,1,0,33.71233
43.257,1,0,0,0,44.019176
86.514,1,0,1,0,20.60822
86.514,1,0,1,0,52.70411
100.933,1,0,1,0,19.854795
0,1,0,0,0,29.484932
43.257,0,0,1,0,26.260275
86.514,1,1,1,0,39.643837
216.285,0,0,1,0,28.367123
5.7676,1,0,0,0,28.99452
43.257,1,1,1,0,27.038357
6.48855,1,0,0,0,35.131508
720.95,0,0,0,0,35.68219
25.9542,1,0,1,0,51.79452
346.056,1,0,1,0,22.087671
43.257,0,0,1,0,26.542465
86.514,0,0,1,0,43.553425
201.866,1,0,0,0,27.117807
86.514,1,0,1,0,38.265755
108.1425,1,0,0,0,68.88767
103.8168,0,0,1,0,25.830137
44.17693222,1,1,0,0,31.068493
21.6285,0,0,0,0,20.041096
173.028,1,0,0,0,29.720549
17.3028,1,0,1,0,34.356163
57.676,0,1,0,0,44.28767
36.0475,1,0,0,0,28.969864
0,0,0,1,0,37.6
0,0,0,1,0,30.715069
173.028,0,0,1,0,39.830135
43.257,0,0,0,0,54.038357
72.095,1,0,0,0,37.19726
36.0475,1,0,1,0,42.243835
43.257,0,0,1,0,27.567123
86.514,1,0,0,0,30.876713
7.2095,0,0,1,0,59.468494
123.85921,0,0,1,0,42.147945
0,0,1,0,0,61.671234
0,1,1,0,0,54.70959
173.028,1,0,1,0,43.065754
0,1,0,0,0,35.863014
0,1,0,0,0,20.076712
57.676,1,1,0,0,17.024658
0,1,0,0,0,64.12877
86.514,1,0,0,0,37.652054
0,1,1,0,0,20.40274
346.056,0,0,0,0,28.947945
93.7235,0,0,1,0,48.40274
0,1,1,1,0,54.60274
0,1,0,0,0,46.967125
173.028,1,0,1,0,43.038357
0,1,0,0,0,37.868492
86.514,1,0,1,0,21.90411
547.922,0,0,1,0,76.25754
2.8838,1,1,0,0,25.873972
57.676,1,0,0,0,70.8137
0,0,0,0,0,41.87123
36.0475,0,0,1,0,34.221916
79.3045,1,0,0,0,25.29863
36.0475,1,0,1,0,42.49863
213.4012,1,0,1,0,25.772602
21.6285,0,0,1,0,67.16986
0,1,0,0,0,26.082191
16.00509,1,0,1,0,43.16712
0,0,0,1,0,17.986301
173.028,0,0,0,0,38.923286
86.514,1,0,1,0,50.147945
0,0,0,1,0,22.158905
449.512325,1,1,0,0,51.961643
338.8465,0,0,1,0,25.358904
51.9084,1,0,0,0,14.334247
43.257,1,1,0,0,31.928766
14.419,1,0,0,0,29.750685
86.514,1,0,0,0,32.01096
14.419,1,0,0,0,31.471233
86.514,1,0,0,0,52.334248
0,1,0,0,0,33.82192
144.19,1,0,1,0,62.764385
44.6989,0,0,0,0,32.5726
86.514,0,0,1,0,33.347946
43.257,0,0,0,0,33.843834
43.257,0,0,1,0,27.90137
72.095,0,0,1,0,23.167124
129.771,1,0,1,0,36.83288
0,1,0,1,0,29.441095
100.933,1,0,1,0,27.071234
28.838,1,1,1,0,24.967123
216.285,1,0,1,0,28.331507
23.0704,1,0,0,0,36.939728
0,1,0,1,0,34.61918
403.732,1,0,0,0,35.89315
0,1,0,0,0,28.679453
24.54113811,0,0,0,0,35.31233
432.57,1,0,1,0,54.00822
0,0,0,1,0,34.860275
64.8855,0,0,1,0,23.983562
7.2095,0,0,1,0,37.243835
28.838,1,0,1,0,59.739727
36.0475,1,0,0,0,28.556164
360.475,0,0,1,0,25.89315
36.0475,0,0,1,0,27.59452
36.0475,1,0,1,0,23.79178
180.2375,1,0,0,0,53.635616
69.2112,0,0,1,0,31.449314
43.257,0,0,0,0,27.10137
129.771,0,0,1,0,38.87945
17.3028,1,0,1,0,31.89863
28.838,0,1,0,0,40.035618
119.6777,0,0,1,0,26.142466
115.352,0,0,0,0,46.041096
23.0704,1,0,0,0,28.863014
72.095,1,0,1,0,42.12877
259.542,1,0,0,0,29.723288
0,0,0,0,0,20.216438
389.313,1,0,1,0,28.257534
40.3732,0,0,0,0,19.156164
8.6514,0,0,0,0,43.21096
28.838,1,0,0,0,40.646576
14.419,1,1,0,0,29.783562
59.1179,1,0,1,0,63.09863
144.19,1,0,1,0,26.764383
28.838,1,0,0,0,27.038357
346.056,1,1,0,0,19.013699
